Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Zoning view,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::zoning-view,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Zoning_view/FeatureServer/11,,,2022-03-03,,,ArcGIS GeoService,,zoning;land use;planning,,,{{description}}
Zoning view,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::zoning-view,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::zoning-view.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2022-03-03,,,CSV,,zoning;land use;planning,,,{{description}}
Zoning view,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::zoning-view,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::zoning-view.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2022-03-03,,,GeoJSON,,zoning;land use;planning,,,{{description}}
Zoning view,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::zoning-view,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::zoning-view.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2022-03-03,,,ZIP,,zoning;land use;planning,,,{{description}}
Zoning view,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::zoning-view,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::zoning-view.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2022-03-03,,,KML,,zoning;land use;planning,,,{{description}}
Coral Gables Markets and Gardens,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/apps/cggis::coral-gables-markets-and-gardens-1,https://cggis.maps.arcgis.com/apps/Shortlist/index.html,,,2022-02-04,,,ArcGIS GeoService,,farmers markets;gardens;csa;agriculture,,,{{description}}
Coral Gables Markets and Gardens,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coral-gables-markets-and-gardens,,,,2022-01-25,,,,,farmers markets;gardens;csa;agriculture,,,
LowellMA WFL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wfl1,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/LowellMA_WFL1/FeatureServer/0,,,2021-07-03,,,ArcGIS GeoService,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WFL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wfl1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::lowellma-wfl1.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2021-07-03,,,CSV,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WFL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wfl1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::lowellma-wfl1.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2021-07-03,,,GeoJSON,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WFL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wfl1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::lowellma-wfl1.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2021-07-03,,,ZIP,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WFL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wfl1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::lowellma-wfl1.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2021-07-03,,,KML,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WTL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wtl1,https://tiles.arcgis.com/tiles/ug7Y0GY6kYE0tf0p/arcgis/rest/services/LowellMA_WTL1/MapServer/0,,,2021-07-03,,,ArcGIS GeoService,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WTL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wtl1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::lowellma-wtl1.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2021-07-03,,,CSV,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WTL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wtl1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::lowellma-wtl1.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2021-07-03,,,GeoJSON,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WTL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wtl1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::lowellma-wtl1.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2021-07-03,,,ZIP,,lowell;MA;canopy;impervious surface;parcels,,,
LowellMA WTL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::lowellma-wtl1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::lowellma-wtl1.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2021-07-03,,,KML,,lowell;MA;canopy;impervious surface;parcels,,,
cgMuseumTour072016,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgmuseumtour072016,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/cgMuseumTour072016/FeatureServer/0,,,2016-07-08,,,ArcGIS GeoService,,museum;kiosk;tour;HRCA,,,{{description}}
cgMuseumTour072016,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgmuseumtour072016,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cgmuseumtour072016.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2016-07-08,,,CSV,,museum;kiosk;tour;HRCA,,,{{description}}
cgMuseumTour072016,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgmuseumtour072016,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cgmuseumtour072016.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2016-07-08,,,GeoJSON,,museum;kiosk;tour;HRCA,,,{{description}}
cgMuseumTour072016,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgmuseumtour072016,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cgmuseumtour072016.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2016-07-08,,,ZIP,,museum;kiosk;tour;HRCA,,,{{description}}
cgMuseumTour072016,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgmuseumtour072016,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cgmuseumtour072016.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2016-07-08,,,KML,,museum;kiosk;tour;HRCA,,,{{description}}
Gables MDCBusStops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::gables-mdcbusstops,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Gables_MDCBusStops/FeatureServer/0,,,2018-04-10,,,ArcGIS GeoService,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Gables MDCBusStops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::gables-mdcbusstops,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::gables-mdcbusstops.csv?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,CSV,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Gables MDCBusStops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::gables-mdcbusstops,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::gables-mdcbusstops.geojson?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,GeoJSON,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Gables MDCBusStops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::gables-mdcbusstops,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::gables-mdcbusstops.zip?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,ZIP,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Gables MDCBusStops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::gables-mdcbusstops,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::gables-mdcbusstops.kml?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,KML,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-gables,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Metrorail_Gables/FeatureServer/0,,,2018-04-10,,,ArcGIS GeoService,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-gables,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail-gables.csv?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,CSV,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-gables,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail-gables.geojson?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,GeoJSON,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-gables,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail-gables.zip?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,ZIP,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-gables,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail-gables.kml?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,KML,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
cgstreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgstreets,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/cgstreets/FeatureServer/0,,,2019-02-08,,,ArcGIS GeoService,,Streets;Coral Gables;Transportation,,,{{description}}
cgstreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgstreets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cgstreets.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2019-02-08,,,CSV,,Streets;Coral Gables;Transportation,,,{{description}}
cgstreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgstreets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cgstreets.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2019-02-08,,,GeoJSON,,Streets;Coral Gables;Transportation,,,{{description}}
cgstreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgstreets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cgstreets.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2019-02-08,,,ZIP,,Streets;Coral Gables;Transportation,,,{{description}}
cgstreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cgstreets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cgstreets.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2019-02-08,,,KML,,Streets;Coral Gables;Transportation,,,{{description}}
Debris Reporting - Public Access,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/apps/cggis::debris-reporting-public-access,https://cggis.maps.arcgis.com/apps/webappviewer/index.html?id=96e05cd1954a4d6b9f8fec15d9690e0a,,,2017-09-09,,,ArcGIS GeoService,,Hurricane Irma;Debris Reporting;debris;clean up,,,{{description}}
E-Vehicle Charging Stations,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/apps/cggis::e-vehicle-charging-stations,https://cggis.maps.arcgis.com/apps/LocalPerspective/index.html?appid=55d8a04248764a2cae53a2db7f44d549,,,2017-02-01,,,ArcGIS GeoService,,Charging Stations;eCars;electric vehicles,,,{{description}}
City of Coral Gables Multimodal Transportation,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/content/cggis::city-of-coral-gables-multimodal-transportation,https://cocg-multimodal-transportation-cggis.hub.arcgis.com,,,2020-05-04,,,ArcGIS GeoService,,,,,Create your own initiative by combining existing applications with a custom site.
City Waze Activity,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::city-waze-activity,,,,2018-07-31,,,,,traffic;WAZE;connected citizen program;VGI;citizen sensor,,,{{description}}
Smart City Map,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::smart-city-map,,,,2017-10-06,,,,,Raimundo;coral gables;smart city,,,{{description}}
Irma Light Assessments,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::irma-light-assessments,,,,2017-09-21,,,,,lights;inventory;hurricane damage,,,{{description}}
Coral Gables Pedestrian and Bicycle Incident Map,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coral-gables-pedestrian-and-bicycle-incident-map,,,,2015-04-29,,,,,Pedestrian;Bicycle;Incidents;Vehicle,,,{{description}}
City Farmers Markets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::city-farmers-markets,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/City_Farmers_Markets/FeatureServer/1,,,2022-01-25,,,ArcGIS GeoService,,food;farmers markets;csa;gardens;agriculture;organic,,,
City Farmers Markets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::city-farmers-markets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::city-farmers-markets.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-01-25,,,CSV,,food;farmers markets;csa;gardens;agriculture;organic,,,
City Farmers Markets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::city-farmers-markets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::city-farmers-markets.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-01-25,,,GeoJSON,,food;farmers markets;csa;gardens;agriculture;organic,,,
City Farmers Markets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::city-farmers-markets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::city-farmers-markets.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-01-25,,,ZIP,,food;farmers markets;csa;gardens;agriculture;organic,,,
City Farmers Markets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::city-farmers-markets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::city-farmers-markets.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-01-25,,,KML,,food;farmers markets;csa;gardens;agriculture;organic,,,
SFHA OpenSpaceParkLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceparkland-2017,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/SFHA_OpenSpaceParkLand_2017/FeatureServer/0,,,2017-12-15,,,ArcGIS GeoService,,SFHA;CRS;flooding;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceParkLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceparkland-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-openspaceparkland-2017.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,CSV,,SFHA;CRS;flooding;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceParkLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceparkland-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-openspaceparkland-2017.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,GeoJSON,,SFHA;CRS;flooding;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceParkLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceparkland-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-openspaceparkland-2017.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,ZIP,,SFHA;CRS;flooding;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceParkLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceparkland-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-openspaceparkland-2017.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,KML,,SFHA;CRS;flooding;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceland-2017,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/SFHA_OpenSpaceLand_2017/FeatureServer/0,,,2017-12-15,,,ArcGIS GeoService,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceland-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-openspaceland-2017.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,CSV,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceland-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-openspaceland-2017.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,GeoJSON,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceland-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-openspaceland-2017.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,ZIP,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA OpenSpaceLand 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-openspaceland-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-openspaceland-2017.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,KML,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA Land 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-land-2017,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/SFHA_Land_2017/FeatureServer/0,,,2017-12-15,,,ArcGIS GeoService,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA Land 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-land-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-land-2017.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,CSV,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA Land 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-land-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-land-2017.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,GeoJSON,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA Land 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-land-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-land-2017.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,ZIP,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
SFHA Land 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::sfha-land-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::sfha-land-2017.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,KML,,SFHA;CRS;flooding;sea level;ArcGIS;Service Definition;.sd,,,{{description}}
CGLandUse,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cglanduse,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CGLandUse/FeatureServer/0,,,2017-05-10,,,ArcGIS GeoService,,Land use; planning,,,{{description}}
CGLandUse,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cglanduse,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cglanduse.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-05-10,,,CSV,,Land use; planning,,,{{description}}
CGLandUse,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cglanduse,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cglanduse.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-05-10,,,GeoJSON,,Land use; planning,,,{{description}}
CGLandUse,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cglanduse,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cglanduse.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-05-10,,,ZIP,,Land use; planning,,,{{description}}
CGLandUse,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cglanduse,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cglanduse.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-05-10,,,KML,,Land use; planning,,,{{description}}
CG StreetsNorth,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-streetsnorth,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CG_StreetsNorth/FeatureServer/0,,,2019-02-11,,,ArcGIS GeoService,,Transportation;Coral Gables,,,{{description}}
CG StreetsNorth,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-streetsnorth,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-streetsnorth.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2019-02-11,,,CSV,,Transportation;Coral Gables,,,{{description}}
CG StreetsNorth,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-streetsnorth,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-streetsnorth.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2019-02-11,,,GeoJSON,,Transportation;Coral Gables,,,{{description}}
CG StreetsNorth,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-streetsnorth,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-streetsnorth.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2019-02-11,,,ZIP,,Transportation;Coral Gables,,,{{description}}
CG StreetsNorth,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-streetsnorth,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-streetsnorth.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2019-02-11,,,KML,,Transportation;Coral Gables,,,{{description}}
CG CityStreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-citystreets,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CG_CityStreets/FeatureServer/0,,,2016-06-15,,,ArcGIS GeoService,,maps;biltmore,,,{{description}}
CG CityStreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-citystreets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-citystreets.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-15,,,CSV,,maps;biltmore,,,{{description}}
CG CityStreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-citystreets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-citystreets.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-15,,,GeoJSON,,maps;biltmore,,,{{description}}
CG CityStreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-citystreets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-citystreets.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-15,,,ZIP,,maps;biltmore,,,{{description}}
